temps,info
2021-07-05 19:04:09,DELETE /logout?_method=DELETE 302 64 - 2.116 ms

2021-07-05 19:04:09,GET /connecter 200 6458 - 4.802 ms

2021-07-05 19:04:14,POST /connecter 302 58 - 115.503 ms

2021-07-05 19:04:14,GET /profil 200 7264 - 13.014 ms

2021-07-05 19:04:14,GET /css/admin.css 404 152 - 2.885 ms

2021-07-05 19:04:15,GET /verifier 200 10563 - 7.162 ms

2021-07-05 19:04:15,GET /css/verification.css 404 159 - 2.879 ms

2021-07-05 19:04:23,DELETE /logout?_method=DELETE 302 64 - 1.808 ms

2021-07-05 19:04:23,GET /connecter 200 6458 - 11.044 ms

2021-07-05 19:04:31,POST /connecter 302 58 - 109.479 ms

2021-07-05 19:04:31,GET /profil 200 7000 - 9.213 ms

2021-07-05 19:04:31,GET /css/admin.css 404 152 - 2.334 ms

2021-07-05 19:04:35,GET /DossierNonVal 302 58 - 4.185 ms

2021-07-05 19:04:35,GET /profil 304 - - 10.188 ms

2021-07-05 19:04:35,GET /css/admin.css 404 152 - 5.094 ms

2021-07-05 19:05:04,GET /verifier 302 58 - 1.884 ms

2021-07-05 19:05:04,GET /profil 304 - - 9.901 ms

2021-07-05 19:05:04,GET /css/admin.css 404 152 - 49.092 ms

2021-07-05 19:11:51,GET /DossierNonVal 302 58 - 4.528 ms

2021-07-05 19:11:51,GET /profil 304 - - 18.827 ms

2021-07-05 19:11:51,GET /css/admin.css 404 152 - 2.394 ms

2021-07-05 19:11:59,GET /DossierVal 302 58 - 2.555 ms

2021-07-05 19:11:59,GET /profil 304 - - 16.206 ms

2021-07-05 19:11:59,GET /css/admin.css 404 152 - 6.683 ms

2021-07-05 19:25:53,GET /profil 302 64 - 58.222 ms

2021-07-05 19:25:53,GET /connecter 200 6458 - 114.566 ms

2021-07-05 19:26:02,POST /connecter 302 58 - 440.003 ms

2021-07-05 19:26:02,GET /profil 200 7264 - 26.825 ms

2021-07-05 19:26:02,GET /css/admin.css 404 152 - 13.394 ms

2021-07-05 19:26:03,GET /verifier 302 64 - 3.836 ms

2021-07-05 19:26:04,GET /connecter 200 6458 - 43.576 ms

2021-07-05 19:26:13,POST /connecter 302 58 - 132.222 ms

2021-07-05 19:26:13,GET /profil 200 7264 - 14.461 ms

2021-07-05 19:26:14,GET /css/admin.css 404 152 - 15.608 ms

2021-07-05 19:26:16,GET /verifier 200 10563 - 89.357 ms

2021-07-05 19:26:16,GET /css/verification.css 404 159 - 3.060 ms

2021-07-05 19:26:20,GET /profil 304 - - 17.659 ms

2021-07-05 19:26:21,GET /css/admin.css 404 152 - 3.310 ms

2021-07-05 19:26:22,DELETE /logout?_method=DELETE 302 64 - 2.438 ms

2021-07-05 19:26:22,GET /connecter 200 6458 - 9.061 ms

2021-07-05 19:26:36,POST /connecter 302 58 - 154.289 ms

2021-07-05 19:26:36,GET /profil 200 7000 - 15.622 ms

2021-07-05 19:26:36,GET /css/admin.css 404 152 - 2.714 ms

2021-07-05 19:26:38,GET /DossierNonVal 302 58 - 3.121 ms

2021-07-05 19:26:38,GET /profil 304 - - 30.630 ms

2021-07-05 19:26:38,GET /css/admin.css 404 152 - 2.732 ms

2021-07-05 19:39:14,GET /profil 302 64 - 37.538 ms

2021-07-05 19:39:14,GET /connecter 200 6458 - 60.481 ms

2021-07-05 19:50:09,GET /connecter 304 - - 132.739 ms

2021-07-05 19:50:23,POST /connecter 302 58 - 544.032 ms

2021-07-05 19:50:23,GET /profil 200 7264 - 33.527 ms

2021-07-05 19:50:23,GET /css/admin.css 404 152 - 11.464 ms

2021-07-05 19:50:25,GET /verifier 302 64 - 4.053 ms

2021-07-05 19:50:25,GET /connecter 200 6458 - 19.950 ms

2021-07-05 19:50:33,POST /connecter 302 58 - 130.990 ms

2021-07-05 19:50:33,GET /profil 200 7264 - 8.084 ms

2021-07-05 19:50:33,GET /css/admin.css 404 152 - 7.320 ms

2021-07-05 19:50:34,GET /verifier 200 10563 - 20.025 ms

2021-07-05 19:50:34,GET /css/verification.css 404 159 - 2.495 ms

2021-07-05 19:50:37,GET /profil 304 - - 32.687 ms

2021-07-05 19:50:38,GET /css/admin.css 404 152 - 3.400 ms

2021-07-05 19:50:39,DELETE /logout?_method=DELETE 302 64 - 3.442 ms

2021-07-05 19:50:39,GET /connecter 200 6458 - 8.214 ms

2021-07-05 19:50:43,GET /connecter 304 - - 5.035 ms

2021-07-05 19:50:51,POST /connecter 302 58 - 142.660 ms

2021-07-05 19:50:51,GET /profil 200 7000 - 52.742 ms

2021-07-05 19:50:51,GET /css/admin.css 404 152 - 2.750 ms

2021-07-05 19:50:53,GET /recours 304 - - 24.886 ms

2021-07-05 19:50:53,GET /main.js 404 146 - 3.494 ms

2021-07-05 19:50:55,GET /css/admin.css 404 152 - 3.118 ms

2021-07-05 19:50:56,GET /DossierNonVal 302 58 - 6.705 ms

2021-07-05 19:50:56,GET /profil 304 - - 12.972 ms

2021-07-05 19:50:56,GET /css/admin.css 404 152 - 2.888 ms

2021-07-05 19:55:54,GET /profil 302 64 - 95.936 ms

2021-07-05 19:55:55,GET /connecter 200 6458 - 256.180 ms

2021-07-05 19:55:55,GET /profil 302 64 - 5.566 ms

2021-07-05 19:55:55,GET /connecter 200 6458 - 38.979 ms

2021-07-05 19:56:03,POST /connecter 302 58 - 365.645 ms

2021-07-05 19:56:03,GET /profil 200 7264 - 23.475 ms

2021-07-05 19:56:03,GET /css/admin.css 404 152 - 11.254 ms

2021-07-05 19:56:06,GET /verifier 304 - - 31.982 ms

2021-07-05 19:56:06,GET /css/verification.css 404 159 - 7.376 ms

2021-07-05 19:56:10,GET /profil 304 - - 37.892 ms

2021-07-05 19:56:10,GET /css/admin.css 404 152 - 5.215 ms

2021-07-05 19:56:12,DELETE /logout?_method=DELETE 302 64 - 3.108 ms

2021-07-05 19:56:12,GET /connecter 200 6458 - 12.899 ms

2021-07-05 19:56:20,POST /connecter 302 64 - 140.837 ms

2021-07-05 19:56:20,GET /connecter 200 6504 - 6.387 ms

2021-07-05 19:56:28,POST /connecter 302 58 - 137.905 ms

2021-07-05 19:56:28,GET /profil 200 7000 - 7.052 ms

2021-07-05 19:56:28,GET /css/admin.css 404 152 - 6.258 ms

2021-07-05 19:56:30,GET /recours 304 - - 31.242 ms

2021-07-05 19:56:30,GET /main.js 404 146 - 2.888 ms

2021-07-05 19:56:34,GET /DossierNonVal 302 64 - 5.706 ms

2021-07-05 19:56:34,GET /connecter 200 6458 - 16.830 ms

2021-07-05 19:56:45,POST /connecter 302 58 - 113.965 ms

2021-07-05 19:56:45,GET /profil 200 7000 - 4.804 ms

2021-07-05 19:56:45,GET /css/admin.css 404 152 - 3.156 ms

2021-07-05 19:56:47,GET /DossierNonVal 200 21939 - 25.053 ms

2021-07-05 19:56:47,GET /main.js 404 146 - 2.867 ms

2021-07-05 19:56:52,GET /DossierVal 200 18370 - 28.686 ms

2021-07-05 19:56:52,GET /main.js 404 146 - 2.917 ms

2021-07-05 19:56:52,GET /main.js 404 146 - 2.749 ms

2021-07-05 19:56:53,GET /DossierVal 304 - - 13.305 ms

2021-07-05 19:56:53,GET /main.js 404 146 - 3.100 ms

2021-07-05 19:56:53,GET /main.js 404 146 - 2.956 ms

2021-07-05 19:57:03,DELETE /logout?_method=DELETE 302 64 - 2.705 ms

2021-07-05 19:57:03,GET /connecter 200 6458 - 4.754 ms

2021-07-05 19:57:10,POST /connecter 302 58 - 112.149 ms

2021-07-05 19:57:10,GET /profil 200 7264 - 5.305 ms

2021-07-05 19:57:10,GET /css/admin.css 404 152 - 3.673 ms

2021-07-05 19:57:12,GET /verifier 302 58 - 2.594 ms

2021-07-05 19:57:12,GET /profil 304 - - 18.636 ms

2021-07-05 19:57:13,GET /css/admin.css 404 152 - 2.717 ms

2021-07-05 19:57:15,DELETE /logout?_method=DELETE 302 64 - 3.066 ms

2021-07-05 19:57:15,GET /connecter 200 6458 - 12.758 ms

2021-07-05 19:57:21,POST /connecter 302 58 - 240.209 ms

2021-07-05 19:57:22,GET /profil 200 7264 - 7.545 ms

2021-07-05 19:57:22,GET /css/admin.css 404 152 - 2.906 ms

2021-07-05 19:57:23,GET /verifier 200 10563 - 6.676 ms

2021-07-05 19:57:23,GET /css/verification.css 404 159 - 3.529 ms

2021-07-05 19:57:26,GET /profil 304 - - 10.559 ms

2021-07-05 19:57:26,GET /css/admin.css 404 152 - 2.888 ms

2021-07-05 19:57:27,DELETE /logout?_method=DELETE 302 64 - 3.504 ms

2021-07-05 19:57:28,GET /connecter 200 6458 - 5.343 ms

2021-07-05 19:57:36,POST /connecter 302 58 - 131.814 ms

2021-07-05 19:57:36,GET /profil 200 7000 - 26.107 ms

2021-07-05 19:57:37,GET /css/admin.css 404 152 - 3.010 ms

2021-07-05 19:57:38,GET /DossierNonVal 302 58 - 2.545 ms

2021-07-05 19:57:38,GET /profil 304 - - 14.436 ms

2021-07-05 19:57:39,GET /css/admin.css 404 152 - 2.917 ms

2021-07-05 19:57:41,GET /saisie 304 - - 68.219 ms

2021-07-05 19:57:42,GET /css/PageSaisie.css 404 157 - 3.225 ms

2021-07-05 19:57:47,GET /verifier 302 58 - 5.399 ms

2021-07-05 19:57:47,GET /profil 304 - - 34.024 ms

2021-07-05 19:57:47,GET /css/admin.css 404 152 - 2.675 ms

2021-07-05 19:57:57,GET /verifier 302 58 - 1.731 ms

2021-07-05 19:57:57,GET /profil 304 - - 21.968 ms

2021-07-05 19:57:58,GET /css/admin.css 404 152 - 4.895 ms

2021-07-05 19:58:00,GET /DossierNonVal 302 58 - 2.104 ms

2021-07-05 19:58:00,GET /profil 304 - - 5.581 ms

2021-07-05 19:58:00,GET /css/admin.css 404 152 - 2.563 ms

2021-07-05 19:58:02,GET /saisie 304 - - 14.357 ms

2021-07-05 19:58:02,GET /css/PageSaisie.css 404 157 - 2.701 ms

2021-07-05 19:58:05,DELETE /logout?_method=DELETE 302 64 - 7.509 ms

2021-07-05 19:58:05,GET /connecter 200 6458 - 12.364 ms

2021-07-05 19:58:09,POST /connecter 302 58 - 129.405 ms

2021-07-05 19:58:09,GET /profil 200 7264 - 14.977 ms

2021-07-05 19:58:09,GET /css/admin.css 404 152 - 2.681 ms

2021-07-05 19:58:11,GET /verifier 200 10563 - 4.772 ms

2021-07-05 19:58:11,GET /css/verification.css 404 159 - 2.446 ms

2021-07-05 19:58:13,GET /profil 304 - - 28.811 ms

2021-07-05 19:58:13,GET /css/admin.css 404 152 - 3.453 ms

2021-07-05 19:58:16,DELETE /logout?_method=DELETE 302 64 - 1.747 ms

2021-07-05 19:58:16,GET /connecter 200 6458 - 10.713 ms

2021-07-05 19:58:22,POST /connecter 302 58 - 154.460 ms

2021-07-05 19:58:23,GET /profil 200 7000 - 6.965 ms

2021-07-05 19:58:23,GET /css/admin.css 404 152 - 2.550 ms

2021-07-05 19:58:24,GET /DossierNonVal 302 58 - 2.326 ms

2021-07-05 19:58:24,GET /profil 304 - - 127.978 ms

2021-07-05 19:58:25,GET /css/admin.css 404 152 - 2.958 ms

2021-07-05 19:58:27,DELETE /logout?_method=DELETE 302 64 - 2.187 ms

2021-07-05 19:58:27,GET /connecter 200 6458 - 5.358 ms

2021-07-05 19:58:33,POST /connecter 302 58 - 134.955 ms

2021-07-05 19:58:34,GET /profil 200 7000 - 6.796 ms

2021-07-05 19:58:34,GET /css/admin.css 404 152 - 2.904 ms

2021-07-05 19:58:35,GET /DossierNonVal 200 21939 - 28.685 ms

2021-07-05 19:58:35,GET /main.js 404 146 - 2.555 ms

2021-07-05 19:58:39,GET /recours 304 - - 16.896 ms

2021-07-05 19:58:40,GET /main.js 404 146 - 3.908 ms

2021-07-05 19:58:43,DELETE /logout?_method=DELETE 302 64 - 1.818 ms

2021-07-05 19:58:43,GET /connecter 200 6458 - 5.690 ms

2021-07-05 19:58:55,POST /connecter 302 58 - 121.969 ms

2021-07-05 19:58:57,GET /profil - - - - ms

2021-07-05 19:58:57,POST /connecter 302 58 - 2.249 ms

2021-07-05 19:59:36,GET /profil - - - - ms

2021-07-05 19:59:36,POST /connecter 302 58 - 2.936 ms

2021-07-05 19:59:37,GET /profil - - - - ms

2021-07-05 19:59:37,POST /connecter 302 58 - 2.853 ms

2021-07-05 20:03:31,GET /profil - - - - ms

2021-07-05 20:03:31,GET /connecter 302 58 - 2.535 ms

2021-07-05 20:03:53,GET /connecter 200 6458 - 118.985 ms

2021-07-05 20:04:02,GET /connecter 304 - - 8.423 ms

2021-07-05 20:04:09,POST /connecter 302 58 - 434.247 ms

2021-07-05 20:04:09,GET /profil 200 7264 - 14.135 ms

2021-07-05 20:04:09,GET /css/admin.css 404 152 - 15.499 ms

2021-07-05 20:04:16,GET /verifier 304 - - 10.280 ms

2021-07-05 20:04:16,GET /css/verification.css 404 159 - 9.672 ms

2021-07-05 20:04:28,POST /connecter 302 58 - 4.618 ms

2021-07-05 20:04:28,GET /profil 304 - - 7.214 ms

2021-07-05 20:04:28,GET /css/admin.css 404 152 - 4.316 ms

2021-07-05 20:04:29,GET /verifier 304 - - 8.063 ms

2021-07-05 20:04:29,GET /css/verification.css 404 159 - 4.695 ms

2021-07-05 20:04:37,GET /profil 304 - - 5.217 ms

2021-07-05 20:04:37,GET /css/admin.css 404 152 - 2.918 ms

2021-07-05 20:04:40,GET /saisie 304 - - 16.200 ms

2021-07-05 20:04:40,GET /css/PageSaisie.css 404 157 - 3.821 ms

2021-07-05 20:04:42,DELETE /logout?_method=DELETE 302 64 - 3.823 ms

2021-07-05 20:04:42,GET /connecter 200 6458 - 7.563 ms

2021-07-05 20:04:47,GET /connecter 304 - - 24.847 ms

2021-07-05 20:05:41,GET /connecter 200 6458 - 19.971 ms

2021-07-05 20:05:54,POST /connecter 302 58 - 142.098 ms

2021-07-05 20:05:54,GET /profil 304 - - 7.094 ms

2021-07-05 20:05:54,GET /css/admin.css 404 152 - 5.532 ms

2021-07-05 20:05:59,GET /recours 302 64 - 3.074 ms

2021-07-05 20:05:59,GET /connecter 304 - - 15.566 ms

2021-07-05 20:06:08,POST /connecter 302 58 - 150.045 ms

2021-07-05 20:06:08,GET /profil 200 7000 - 55.172 ms

2021-07-05 20:06:08,GET /css/admin.css 404 152 - 3.610 ms

2021-07-05 20:06:10,GET /DossierNonVal 304 - - 21.138 ms

2021-07-05 20:06:10,GET /main.js 404 146 - 3.179 ms

2021-07-05 20:06:17,GET /profil 304 - - 34.316 ms

2021-07-05 20:06:17,GET /css/admin.css 404 152 - 4.496 ms

2021-07-05 20:12:22,GET /profil 302 64 - 30.445 ms

2021-07-05 20:12:22,GET /connecter 200 6458 - 71.474 ms

2021-07-05 20:12:34,POST /connecter 302 58 - 582.765 ms

2021-07-05 20:12:34,GET /profil 200 7264 - 30.292 ms

2021-07-05 20:12:35,GET /css/admin.css 404 152 - 11.163 ms

2021-07-05 20:12:37,GET /verifier 304 - - 48.760 ms

2021-07-05 20:12:37,GET /css/verification.css 404 159 - 7.537 ms

2021-07-05 20:12:39,GET /profil 304 - - 10.749 ms

2021-07-05 20:12:39,GET /css/admin.css 404 152 - 3.437 ms

2021-07-05 20:12:41,DELETE /logout?_method=DELETE 302 64 - 4.753 ms

2021-07-05 20:12:41,GET /connecter 200 6458 - 12.534 ms

2021-07-05 20:12:56,POST /connecter 302 58 - 155.103 ms

2021-07-05 20:12:56,GET /profil 200 7000 - 25.040 ms

2021-07-05 20:12:56,GET /css/admin.css 404 152 - 3.247 ms

2021-07-05 20:12:58,GET /recours 200 14367 - 13.397 ms

2021-07-05 20:12:58,GET /main.js 404 146 - 3.712 ms

2021-07-05 20:13:01,GET /DossierNonVal 302 64 - 2.971 ms

2021-07-05 20:13:01,GET /connecter 200 6458 - 8.708 ms

2021-07-05 20:13:12,POST /connecter 302 58 - 119.678 ms

2021-07-05 20:13:12,GET /profil 304 - - 4.862 ms

2021-07-05 20:13:13,GET /css/admin.css 404 152 - 3.070 ms

2021-07-05 20:13:16,GET /DossierNonVal 200 21939 - 52.996 ms

2021-07-05 20:13:17,GET /main.js 404 146 - 2.845 ms

2021-07-05 20:13:22,GET /profil 304 - - 26.340 ms

2021-07-05 20:13:23,GET /css/admin.css 404 152 - 3.762 ms

2021-07-05 20:13:25,DELETE /logout?_method=DELETE 302 64 - 2.509 ms

2021-07-05 20:13:25,GET /connecter 200 6458 - 5.980 ms

2021-07-05 20:13:33,POST /connecter 302 58 - 189.609 ms

2021-07-05 20:13:33,GET /profil 200 7264 - 56.790 ms

2021-07-05 20:13:33,GET /css/admin.css 404 152 - 3.135 ms

2021-07-05 20:13:39,GET /verifier 304 - - 67.091 ms

2021-07-05 20:13:39,GET /css/verification.css 404 159 - 3.179 ms

2021-07-05 20:13:43,DELETE /logout?_method=DELETE 302 64 - 3.257 ms

2021-07-05 20:13:43,GET /connecter 200 6458 - 6.272 ms

2021-07-05 20:13:49,POST /connecter 302 58 - 149.968 ms

2021-07-05 20:13:49,GET /profil 304 - - 30.807 ms

2021-07-05 20:13:49,GET /css/admin.css 404 152 - 4.584 ms

2021-07-05 20:13:50,GET /verifier 304 - - 12.588 ms

2021-07-05 20:13:50,GET /css/verification.css 404 159 - 3.617 ms

2021-07-05 20:13:52,DELETE /logout?_method=DELETE 302 64 - 2.807 ms

2021-07-05 20:13:52,GET /connecter 200 6458 - 20.313 ms

2021-07-05 20:13:59,POST /connecter 302 58 - 141.763 ms

2021-07-05 20:13:59,GET /profil 200 7000 - 28.437 ms

2021-07-05 20:13:59,GET /css/admin.css 404 152 - 2.999 ms

2021-07-05 20:14:00,GET /DossierNonVal 304 - - 26.745 ms

2021-07-05 20:14:00,GET /main.js 404 146 - 3.022 ms

2021-07-05 20:14:04,DELETE /logout?_method=DELETE 302 64 - 2.850 ms

2021-07-05 20:14:04,GET /connecter 200 6458 - 57.829 ms

2021-07-05 20:14:09,POST /connecter 302 58 - 141.365 ms

2021-07-05 20:14:09,GET /profil 200 7264 - 14.969 ms

2021-07-05 20:14:09,GET /css/admin.css 404 152 - 3.273 ms

2021-07-05 20:14:12,GET /verifier 302 58 - 4.651 ms

2021-07-05 20:14:12,GET /profil 304 - - 8.578 ms

2021-07-05 20:14:13,GET /css/admin.css 404 152 - 2.782 ms

2021-07-05 20:14:20,DELETE /logout?_method=DELETE 302 64 - 3.289 ms

2021-07-05 20:14:20,GET /connecter 200 6458 - 9.134 ms

2021-07-05 20:14:25,POST /connecter 302 58 - 128.377 ms

2021-07-05 20:14:25,GET /profil 200 7264 - 12.056 ms

2021-07-05 20:14:25,GET /css/admin.css 404 152 - 2.903 ms

2021-07-05 20:14:27,GET /verifier 200 10563 - 12.210 ms

2021-07-05 20:14:27,GET /css/verification.css 404 159 - 2.262 ms

2021-07-05 20:14:29,GET /profil 304 - - 5.446 ms

2021-07-05 20:14:29,GET /css/admin.css 404 152 - 2.853 ms

2021-07-05 20:14:30,DELETE /logout?_method=DELETE 302 64 - 3.190 ms

2021-07-05 20:14:30,GET /connecter 200 6458 - 5.420 ms

2021-07-05 20:14:37,POST /connecter 302 58 - 137.840 ms

2021-07-05 20:14:37,GET /profil 200 7000 - 7.529 ms

2021-07-05 20:14:37,GET /css/admin.css 404 152 - 2.541 ms

2021-07-05 20:14:38,GET /DossierNonVal 302 58 - 3.010 ms

2021-07-05 20:14:38,GET /profil 304 - - 5.669 ms

2021-07-05 20:14:38,GET /css/admin.css 404 152 - 2.646 ms

2021-07-05 20:14:40,GET /saisie 304 - - 33.082 ms

2021-07-05 20:14:41,GET /css/PageSaisie.css 404 157 - 2.611 ms

2021-07-05 20:14:43,DELETE /logout?_method=DELETE 302 64 - 2.529 ms

2021-07-05 20:14:43,GET /connecter 200 6458 - 6.959 ms

2021-07-05 20:15:04,GET /connecter 200 6458 - 6.181 ms

2021-07-05 20:15:07,GET /favicon.ico 404 150 - 2.072 ms

2021-07-05 20:15:32,POST /connecter 302 58 - 120.448 ms

2021-07-05 20:15:32,GET /profil 200 7264 - 26.658 ms

2021-07-05 20:15:32,GET /css/admin.css 404 152 - 1.791 ms

2021-07-05 20:15:39,GET /verifier 200 10563 - 5.110 ms

2021-07-05 20:15:39,GET /css/verification.css 404 159 - 3.581 ms

2021-07-05 20:15:41,DELETE /logout?_method=DELETE 302 64 - 1.727 ms

2021-07-05 20:15:41,GET /connecter 200 6458 - 20.173 ms

2021-07-05 20:16:03,POST /connecter 302 58 - 150.973 ms

2021-07-05 20:16:03,GET /profil 200 7000 - 20.256 ms

2021-07-05 20:16:03,GET /css/admin.css 404 152 - 3.240 ms

2021-07-05 20:16:05,GET /DossierNonVal 302 64 - 1.595 ms

2021-07-05 20:16:05,GET /connecter 200 6458 - 106.752 ms

2021-07-05 20:16:06,GET /favicon.ico 404 150 - 1.811 ms

2021-07-05 20:16:23,POST /connecter 302 58 - 127.293 ms

2021-07-05 20:16:23,GET /profil 200 7000 - 22.276 ms

2021-07-05 20:16:23,GET /css/admin.css 404 152 - 8.977 ms

2021-07-05 20:16:31,GET /DossierNonVal 200 21939 - 22.215 ms

2021-07-05 20:16:31,GET /main.js 404 146 - 3.576 ms

2021-07-05 20:16:40,DELETE /logout?_method=DELETE 302 64 - 3.246 ms

2021-07-05 20:16:40,GET /connecter 200 6458 - 20.465 ms

2021-07-05 20:16:48,POST /connecter 302 58 - 133.648 ms

2021-07-05 20:16:48,GET /profil 200 7264 - 10.530 ms

2021-07-05 20:16:48,GET /css/admin.css 404 152 - 4.215 ms

2021-07-05 20:16:50,GET /verifier 302 58 - 2.920 ms

2021-07-05 20:16:50,GET /profil 304 - - 21.112 ms

2021-07-05 20:16:50,GET /css/admin.css 404 152 - 1.905 ms

2021-07-05 20:16:52,GET /recours 200 14367 - 15.324 ms

2021-07-05 20:16:52,GET /main.js 404 146 - 2.305 ms

2021-07-05 20:40:28,GET /connecter 304 - - 186.766 ms

2021-07-05 20:40:34,POST /connecter 302 58 - 686.391 ms

2021-07-05 20:40:34,GET /profil 200 7264 - 49.269 ms

2021-07-05 20:40:34,GET /css/admin.css 404 152 - 9.299 ms

2021-07-05 20:40:38,DELETE /logout?_method=DELETE 302 262 - 6.994 ms

